name,class,vertices,faces,bbox
D00455.obj,DeskLamp,774,1702,-0.93453 0.666272 -0.3596478 0.262966 -0.25327033 0.243418
D00531.obj,DeskLamp,1715,5648,-1.15289 0.699147 -0.236515 0.296754 -0.186329 0.1917398
D00547.obj,DeskLamp,2228,5143,-0.921965 0.7060659 -0.4122082 0.32912531 -0.565215 0.20960684
D00686.obj,DeskLamp,2759,6949,-0.929669 0.912698 -0.619726 0.859064 -0.2991748 0.352642
D00693.obj,DeskLamp,1775,5451,-1.0730623 0.780756 -0.2313621 0.4248531 -0.3008912 0.2702575
D00698.obj,DeskLamp,2205,5209,-0.887514 0.7572464 -0.490664 0.290033 -0.27815 0.3526
D00715.obj,DeskLamp,1881,5883,-1.0124 0.7809054 -0.4273244 0.5870821 -0.4745262 0.4613905
D00744.obj,DeskLamp,1141,2167,-0.78565896 1.1439276 -0.23622291 0.29272917 -0.26503885 0.1679145
D00759.obj,DeskLamp,1904,3870,-0.902994 0.949175 -0.7565823 0.698912 -0.499502 0.542295
D00776.obj,DeskLamp,1843,5308,-1.00827 0.6832052 -0.378761 0.3253144 -0.2679942 0.1962023
D00797.obj,DeskLamp,1643,3879,-0.773745 0.8995113 -0.6839116 0.46471164 -0.35179 0.353095
D00912.obj,DeskLamp,1368,2681,-0.826668 1.01124 -0.803363 0.671597 -0.337562 0.314515
m603.obj,DeskLamp,2349,6053,0.025 0.583322 0.025 0.846549 0.025 0.975
m604.obj,DeskLamp,558,1479,0.025 0.69906 0.025 0.975 0.0250013 0.1560552
m605.obj,DeskLamp,2118,5199,0.037865 0.489212 0.025 0.975 0.025 0.6618372
m606.obj,DeskLamp,2381,5975,0.0253569 0.8386318 0.0249765 0.975 0.0250579 0.4588946
m608.obj,DeskLamp,2697,6015,0.025 0.759984 0.025 0.90819 0.025 0.975
m609.obj,DeskLamp,988,2553,0.025 0.212564 0.025 0.720676 0.025 0.975
m611.obj,DeskLamp,2463,5477,0.0620671 0.8440086 0.025 0.9467723 0.0250491 0.4588659
m613.obj,DeskLamp,2121,4034,0.025 0.975 0.025 0.932046 0.025 0.298021
m614.obj,DeskLamp,2109,5888,0.025 0.3962414 0.0249802 0.975 0.025 0.919718
m615.obj,DeskLamp,2624,7725,0.025 0.863495 0.025 0.7473106 0.025 0.975
m616.obj,DeskLamp,1645,3877,0.025000049 0.7727325 0.025 0.975 0.025 0.442888
D00118.obj,DeskPhone,1701,3327,-0.550861 0.897899 -0.727948 0.591752 -0.22007 0.218757
D00135.obj,DeskPhone,2098,5935,-0.847322 0.884304 -0.533093 0.7663567 -0.210727 0.1438707
D00154.obj,DeskPhone,1225,2405,-0.63313764 0.9626714 -0.637106 0.42904997 -0.13172156 0.10676637
D00220.obj,DeskPhone,957,1927,-0.737965 0.748198 -0.674776 0.508508 -0.377125 0.498221
D00316.obj,DeskPhone,2616,5161,-0.628642 0.811874 -0.593525 0.701571 -0.286264 0.244973
D00318.obj,DeskPhone,875,1740,-0.714041 0.810842 -0.660621 0.614082 -0.5206 0.2708155
D00403.obj,DeskPhone,1213,2568,-1.1483169 0.54204756 -0.4665 0.5798955 -0.30060616 0.823005
D00486.obj,DeskPhone,1790,5522,-0.7537291 0.9552164 -0.6372024 0.494299 -0.2588799 0.2914992
D00511.obj,DeskPhone,2404,4770,-0.8969862 0.72344124 -0.34984797 0.25962818 -0.11944891 0.2643592
D00556.obj,DeskPhone,2516,6042,-0.851434 0.837127 -0.4973004 0.918088 -0.430833 0.2554339
D00576.obj,DeskPhone,893,1797,-0.75529563 0.819921 -0.47354063 0.4715328 -0.179611 0.19739342
D00680.obj,DeskPhone,2470,5985,-0.77804 0.777776 -0.498658 0.848873 -0.2221587 0.191511
D00706.obj,DeskPhone,3000,4901,-0.77932894 0.76354754 -0.5737137 0.756614 -0.27826858 0.211645
D00773.obj,DeskPhone,2246,4577,-0.706061 0.8652682 -0.5690255 0.5310138 -0.17341757 0.19544342
D00829.obj,DeskPhone,1511,3490,-0.90566164 0.924361 -0.910352 0.7961791 -0.4383765 0.122189
D00894.obj,DeskPhone,2348,6035,-1.01212 0.568062 -0.594093 0.696047 -0.542462 0.287367
D00897.obj,DeskPhone,2282,4916,-1.0176191 0.87325203 -0.5899255 0.3539997 -0.23984554 0.16503118
D00899.obj,DeskPhone,2240,4611,-0.714534 0.77992105 -0.712053 0.70099545 -0.2505015 0.255132
D00957.obj,DeskPhone,1844,3891,-0.6284158 0.899557 -0.61491054 0.628953 -0.23102 0.21728922
D00958.obj,DeskPhone,1462,2262,-0.8784666 0.840691 -0.707485 0.824831 -0.37926033 0.264976
D01005.obj,Door,389,785,0.025 0.43396 0.025 0.975 0.025 0.08728619
D01029.obj,Door,2229,5512,0.0250077 0.545253 0.025 0.975 0.025 0.2791832
D01052.obj,Door,589,1258,0.025 0.1888617 0.025 0.975 0.025 0.503665
D01058.obj,Door,1616,5649,0.0250174 0.5218415 0.0249622 0.9750078 0.0249813 0.1135087
D01062.obj,Door,1729,5878,0.0249682 0.8574474 0.0249741 0.9750649 0.0249564 0.104125
D01076.obj,Door,1574,4417,0.025 0.476732 0.025 0.975 0.025 0.089167
D01104.obj,Door,533,1586,0.025 0.485632 0.025 0.975 0.0250185 0.0668764
D01114.obj,Door,482,1186,0.025 0.609224 0.025 0.975 0.025036 0.214472
D01121.obj,Door,1960,5902,0.0249988 0.567858 0.0249703 0.9750017 0.025 0.0521429
D01129.obj,Door,1309,2908,0.025 0.476846 0.025 0.975 0.025 0.120993
D01136.obj,Door,306,937,0.025 0.547013 0.025 0.975 0.025 0.1197006
D01139.obj,Door,1382,5457,0.0227768 0.5011127 0.0249391 0.9714395 0.025 0.0548606
D01141.obj,Door,545,1815,0.025 0.4863382 0.025 0.975 0.0252124 0.1349565
D01143.obj,Door,1928,5895,0.0253887 0.5556248 0.0249992 0.9750003 0.024973 0.0776375
D01144.obj,Door,1432,5758,0.0249066 0.3204992 0.0244069 0.975 0.0247094 0.1039668
D01155.obj,Door,2172,6028,0.025 0.950965 0.025 0.975 0.025 0.15807
D01158.obj,Door,535,1325,0.025 0.566616 0.025 0.975 0.025 0.1253723
D01167.obj,Door,1784,5930,0.0249422 0.6157961 0.0249839 0.975 0.0249629 0.104125
D01177.obj,Door,1667,5693,0.0247328 0.4758678 0.0249998 0.975 0.0323782 0.0828661
D01194.obj,Door,1465,5723,0.0244635 0.0373238 0.025 0.9750366 0.025 0.528047
m1707.obj,Door,2225,5516,0.0250077 0.5450906 0.025 0.975 0.025 0.2791832
m1708.obj,Door,1947,5901,0.024999 0.567857 0.0249703 0.9750017 0.025 0.052143
m1710.obj,Door,276,770,0.025 0.544423 0.025 0.975 0.0253559 0.1196421
m1711.obj,Door,1437,5789,0.024869 0.3203913 0.0249861 0.975 0.0250236 0.1039654
m1712.obj,Door,1574,4417,0.025 0.476732 0.025 0.975 0.025 0.089167
m1713.obj,Door,666,1431,0.025 0.43396 0.025 0.975 0.025 0.08538839
m1714.obj,Door,536,1592,0.025 0.485632 0.025 0.975 0.0250187 0.0668762
m1715.obj,Door,589,1258,0.025 0.1888617 0.025 0.975 0.025 0.503665
m1716.obj,Door,545,1815,0.025 0.4863382 0.025 0.975 0.0252125 0.1349565
m1717.obj,Door,1604,5580,0.0249735 0.5218415 0.0249557 0.9752302 0.024983 0.1132272
m1718.obj,Door,1309,2908,0.025 0.476846 0.025 0.975 0.025 0.120993
m1720.obj,Door,306,937,0.025 0.547013 0.025 0.975 0.025 0.1197006
m1721.obj,Door,535,1325,0.025 0.566616 0.025 0.975 0.025 0.1253723
m1722.obj,Door,482,1186,0.025 0.609224 0.025 0.975 0.025036 0.214472
m1723.obj,Door,1711,5840,0.0249952 0.8574474 0.024812 0.975095 0.0249564 0.104125
m1724.obj,Door,1793,5920,0.0249422 0.61577 0.0249799 0.975 0.0249537 0.104125
m1725.obj,Door,812,1917,0.0250774 0.975 0.025 0.953723 0.0254172 0.210779
m1726.obj,Door,2172,6031,0.025 0.950965 0.025 0.975 0.0249784 0.15807
m1727.obj,Door,508,966,0.025 0.756079 0.025 0.975 0.025023947 0.121945
m1728.obj,Door,328,1003,0.025 0.975 0.025 0.972989 0.025 0.11953
m1729.obj,Door,2199,6012,0.025 0.691337 0.025 0.975 0.025 0.1843714
m1730.obj,Door,2202,6010,0.025 0.691337 0.025 0.975 0.025 0.1843714
m1731.obj,Door,1107,3152,0.025 0.975 0.025 0.935516 0.025 0.1361876
m1732.obj,Door,1358,5606,0.025 0.975 0.0249708 0.8742948 0.0248836 0.1019731
D00026.obj,Drum,909,607,-0.162474 0.1643845 -0.171664 0.150059 -0.001215 0.705
D00063.obj,Drum,898,1739,0.822257 1.57793 0.454092 1.20977 0.512763 1.08903
D00115.obj,Drum,3244,6141,0.538248 1.733192 -0.415186 0.6802451 -0.271338 0.427939
D00163.obj,Drum,1008,532,0.97323 1.73658 -0.017525 0.748928 0.0 0.658813
D00189.obj,Drum,2612,4641,1.8152 2.2528942 0.87003 1.27003 0.0 1.155
D00193.obj,Drum,1364,2702,0.251542 1.007219 0.272348 1.028025 -0.017463 1.089025
D00297.obj,Drum,1512,1011,1.09723 1.68205 0.440137 0.96783966 -0.000222921 0.673616
D00298.obj,Drum,984,848,-0.4067735 0.317423 0.703939 1.430076 0.0 1.25095
D00308.obj,Drum,2756,6054,0.457612 1.499012 0.326359 1.367759 0.0 0.76835
D00375.obj,Drum,1311,675,-0.015251473 0.500956 -0.439469 0.461281 -0.008625 0.607176
D00383.obj,Drum,325,300,3.71033 4.37073 0.358383 1.01878 1.9685 2.4384
D00404.obj,Drum,1001,1256,13.758994 15.762962 11.728424 13.732392 -0.06985 2.413
D00551.obj,Drum,3000,5200,2.50802 3.164967 1.011902 2.464058 0.0 1.428836
D00557.obj,Drum,415,404,-0.030871 0.508717 0.106069 0.799067 0.1778 0.6604
D00596.obj,Drum,2413,5450,-2.285615 2.271364 -2.205257 2.290357 -3.484019 3.037768
D00709.obj,Drum,21,18,1.81358 1.99154 1.34997 1.60258 0.304391 0.380591
D00939.obj,Drum,1839,1087,-0.148802 0.13703 -0.144365 0.148128 0.0 0.262762
D00951.obj,Drum,851,396,1.665831 2.184424 0.829671 1.323169 0.397354 0.940617
D00980.obj,Drum,582,569,0.0 0.5834 0.0 0.5834 0.0 0.9578
D00982.obj,Drum,762,1001,-0.159663 0.002263 -0.080963 0.080963 -0.020004 0.020325
D00012.obj,Fish,2287,4927,-1.05518 0.713382 -0.39122966 0.393205 -0.333878 0.301967
D00022.obj,Fish,2268,4957,-1.135716 0.686773 -0.372455 0.440864 -0.25348398 0.24128602
D00024.obj,Fish,2218,4785,-1.102365 0.679145 -0.2549386 0.312413 -0.27225 0.252203
D00030.obj,Fish,2223,4786,-0.692617 1.060525 -0.307906 0.336987 -0.19418123 0.19736893
D00142.obj,Fish,2014,5122,-0.587419 1.0963591 -0.5282742 0.4099639 -0.334548 0.2955915
D00165.obj,Fish,2187,4778,-0.721566 1.05587 -0.2897498 0.3338255 -0.300528 0.315419
D00251.obj,Fish,2594,5457,-1.12676 0.56197 -0.6210646 0.48451126 -0.4058596 0.37603337
D00293.obj,Fish,2448,5369,-1.10406 0.686576 -0.484354 0.454525 -0.325496 0.302995
D00351.obj,Fish,1920,5144,-1.1095752 0.607424 -0.4008737 0.4362986 -0.3030827 0.310498
D00398.obj,Fish,2395,5173,-0.659736 1.043815 -0.3527495 0.4152955 -0.25588307 0.22596993
D00450.obj,Fish,2372,5128,-1.0845 0.656868 -0.375535 0.347259 -0.33303216 0.3221351
D00535.obj,Fish,2106,4673,-1.105935 0.668295 -0.4288495 0.4922295 -0.313088 0.30638
D00633.obj,Fish,2220,4811,-0.767358 1.029775 -0.369286 0.346372 -0.3353265 0.2866395
D00636.obj,Fish,2138,5836,-1.07007 0.6204472 -0.3912563 0.3130445 -0.3259727 0.3279669
D00643.obj,Fish,2281,4930,-0.670672 0.9839227 -0.416408 0.3620313 -0.382688 0.3583095
D00682.obj,Fish,2348,5178,-0.825399 1.0856048 -0.37383386 0.29148746 -0.38823837 0.37024403
D00748.obj,Fish,2163,4790,-1.0501597 0.736929 -0.401707 0.3030668 -0.26349053 0.253069
D00763.obj,Fish,2535,5428,-0.667665 1.159825 -0.43870172 0.6434635 -0.41075343 0.396006
D00850.obj,Fish,2344,5054,-0.653742 1.1041191 -0.39834815 0.353582 -0.37983692 0.36025456
D00950.obj,Fish,2438,5139,-0.952589 0.6407266 -0.2664507 0.3350986 -0.4981897 0.4756998
D00028.obj,FloorLamp,1754,5724,-0.5104951 0.8498363 -0.2666554 0.4503648 -0.3487473 0.3636372
D00093.obj,FloorLamp,548,1147,-0.57026 0.52335423 -0.573667 0.520947 -0.545006 1.03716
D00186.obj,FloorLamp,1516,3376,-0.625938 0.980022 -0.507875 0.542201 -0.520385 0.52978
D00211.obj,FloorLamp,1413,2800,-0.839989 0.802181 -0.577233 0.310548 -0.242279 0.330316
D00228.obj,FloorLamp,2283,5894,-0.6548339 0.8793848 -0.544531 0.567995 -0.556888 0.55567
D00388.obj,FloorLamp,1885,4220,-0.495216 0.979268 -0.649654 0.664287 -0.673652 0.640507
D00400.obj,FloorLamp,1810,3195,-0.75762135 0.821496 -0.465739 0.486915 -0.466686 0.485898
D00408.obj,FloorLamp,2677,5859,-0.61492234 0.925207 -0.632876 0.66224 -0.641696 0.637348
D00447.obj,FloorLamp,2154,4704,-0.963398 0.62225735 -0.671227 0.665523 -0.662706 0.674666
D00495.obj,FloorLamp,1144,2348,-0.8726733 0.400885 -0.51561236 0.357133 -0.31093 0.36086166
D00563.obj,FloorLamp,1130,2566,-0.911632 0.5861337 -0.50946856 0.5128145 -0.5111345 0.5109264
D00580.obj,FloorLamp,29,36,-1.1179885 1.0673761 -16.451353 17.630772 -0.578098 34.3429
D00740.obj,FloorLamp,1674,5801,-0.7593316 0.8252923 -0.524981 0.5060958 -0.518862 0.5127202
D00856.obj,FloorLamp,2789,8283,-0.798935 0.773809 -0.568265 0.44833 -0.489934 0.533116
D00875.obj,FloorLamp,1637,3599,-0.947539 0.73433936 -0.42432 0.433591 -0.431938 0.425882
D00876.obj,FloorLamp,1480,3387,-0.8681601 0.60810333 -0.5970675 0.7198698 -0.6564411 0.6762791
D00888.obj,FloorLamp,2565,6023,-0.91812 0.8236806 -0.369781 0.6119 -0.503533 0.487681
D00924.obj,FloorLamp,1245,2929,-0.817161 0.86043084 -0.425956 0.464848 -0.449487 0.439694
D00955.obj,FloorLamp,995,2026,-0.750376 0.844038 -0.508289 0.459079 -0.49868476 0.474606
D00981.obj,FloorLamp,2672,6095,-0.46224 1.0172921 -0.56175 0.360743 -0.448819 0.47492
m617.obj,FloorLamp,2117,4339,0.025 0.381876 0.025 0.975 0.025 0.417182
m618.obj,FloorLamp,956,2524,0.0250715 0.1341515 0.025 0.975 0.0250715 0.1341505
m619.obj,FloorLamp,2293,6131,0.0261806 0.1730644 0.025 0.9730727 0.0261806 0.1730644
m620.obj,FloorLamp,688,2287,0.02523625 0.124119624 0.025 0.97372055 0.025 0.116258
m621.obj,FloorLamp,408,1223,0.025 0.144523 0.025 0.9749925 0.025 0.144523
m622.obj,FloorLamp,1149,2245,0.025 0.099219 0.025 0.975 0.025 0.1974004
m623.obj,FloorLamp,2085,5926,0.025 0.284805 0.0249545 0.975 0.025 0.249998
m624.obj,FloorLamp,2153,6307,0.025 0.171154 0.025 0.975 0.025 0.368539
D00050.obj,Glasses,1532,3373,-0.731417 0.570185 -0.34989637 0.931312 -0.15614901 0.169842
D00201.obj,Glasses,893,2004,-0.487773 0.639588 -0.49874714 0.555236 -0.21304081 0.21430215
D00225.obj,Glasses,2793,5198,-0.541097 0.6805574 -0.533612 0.6140679 -0.174802 0.1320766
D00432.obj,Glasses,1312,4115,-0.820419 0.744221 -1.05912 0.4474797 -0.1811707 0.0898653
D00475.obj,Glasses,1943,4668,-0.7927881 0.3104712 -0.587238 0.393097 -0.1089283 0.258456
D00507.obj,Glasses,1528,3335,-0.72408 0.574905 -0.3414978 0.932688 -0.15890534 0.166362
D00560.obj,Glasses,726,1533,-0.6125229 0.628505 -0.45005733 0.6426532 -0.197618 0.1021539
D00575.obj,Glasses,1016,2571,-0.7220949 0.44427174 -0.39415467 0.89167005 -0.10266847 0.122214526
D00630.obj,Glasses,2864,6032,-0.6628035 0.4219938 -0.774525 0.2822974 -0.2361237 0.1421035
D00640.obj,Glasses,513,1246,-0.8770145 0.41895062 -0.45442814 0.850503 -0.08366188 0.13244371
D00656.obj,Glasses,1529,2833,-0.6881941 0.71929 -0.563963 0.838516 -0.17177 0.1871811
D00660.obj,Glasses,529,1297,-0.686586 0.69791 -0.486169 0.902502 -0.117187 0.1097904
D00717.obj,Glasses,2644,11904,-0.7117715 0.5131126 -0.358598 0.837363 -0.2332775 0.1859744
D00730.obj,Glasses,1392,5128,-0.483262 0.648804 -0.868901 0.380136 -0.1276439 0.09945
D00813.obj,Glasses,1483,3974,-0.5929106 0.6507285 -0.4307586 0.640606 -0.2102195 0.23731
D00816.obj,Glasses,504,1491,-0.74018013 0.54376304 -0.95106775 0.33239558 -0.123171255 0.08796424
D00877.obj,Glasses,1031,3108,-0.7993404 0.607667 -0.65691 0.660164 -0.2626595 0.1423816
D00883.obj,Glasses,838,2643,-0.8533627 0.503224 -0.29359 1.0682044 -0.0558488 0.1528815
D00937.obj,Glasses,1493,5042,-0.525878 0.7787408 -0.3813849 0.8928683 -0.143713 0.109602
D00994.obj,Glasses,1189,4174,-0.737751 0.3084042 -0.996489 0.253962 -0.1224594 0.1376264
D00023.obj,Guitar,1817,5031,-0.796232 0.751486 -0.262497 0.27479 -0.0536224 0.109924
D00041.obj,Guitar,842,1583,-0.954499 0.464493 -0.18058734 0.20014504 -0.039280314 0.027357617
D00076.obj,Guitar,556,1016,-0.7499992 0.804974 -0.267778 0.3039191 -0.03352728 0.055803537
D00097.obj,Guitar,2327,5998,-0.736789 0.808166 -0.21092 0.246712 -0.1208669 0.02709
D00124.obj,Guitar,1228,2937,-0.662394 0.834363 -0.218193 0.256949 -0.046556 0.052156
D00222.obj,Guitar,2228,5640,-0.8019588 1.0015875 -0.325662 0.298917 -0.1164066 0.0905338
D00232.obj,Guitar,959,1943,-0.669757 0.860566 -0.33698 0.302068 -0.05468804 0.112353
D00335.obj,Guitar,1642,4792,-0.7423433 0.7756464 -0.28586206 0.24676749 -0.06200464 0.12980701
D00374.obj,Guitar,2837,4594,-1.04142 0.4621483 -0.226905 0.207119 -0.0847092 0.0751961
D00414.obj,Guitar,2557,6001,-0.861591 0.7783471 -0.187211 0.326456 -0.151303 0.0971495
D00416.obj,Guitar,1210,2502,-0.872283 0.5875212 -0.288835 0.2832 -0.093521 0.055115834
D00461.obj,Guitar,672,1271,-0.787248 0.8791 -0.239581 0.270428 -0.046831533 0.063817814
D00464.obj,Guitar,2187,4936,-0.844414 0.6985926 -0.2400167 0.411624 -0.140326 0.1108053
D00494.obj,Guitar,1168,2365,-0.8267717 0.63930786 -0.17548604 0.2038355 -0.06959298 0.06307006
D00534.obj,Guitar,1610,5848,-0.7141292 0.7177435 -0.2395297 0.227699 -0.0808569 0.076637
D00549.obj,Guitar,853,1649,-0.663169 0.856067 -0.278976 0.145906 -0.021005666 0.060895
D00645.obj,Guitar,1108,5724,-1.0415597 0.4319071 -0.2128204 0.3137286 -0.0727382 0.0238795
D00655.obj,Guitar,446,1101,-0.774865 0.791881 -0.305031 0.30967107 -0.015819699 0.029011004
D00844.obj,Guitar,1117,2246,-0.878815 0.72569716 -0.31364733 0.30586 -0.13269988 0.21399562
D00849.obj,Guitar,1208,2814,-0.67530364 0.86090845 -0.286515 0.219462 -0.057563543 0.123724
D00103.obj,Gun,2156,5883,-0.7934202 0.7765208 -0.4506311 0.4365283 -0.0958467 0.1508525
D00137.obj,Gun,1512,3273,-1.04743 0.796371 -0.362179 0.4059625 -0.112803 0.104621
D00140.obj,Gun,1463,3179,-1.01718 0.834684 -0.32942638 0.33998 -0.126773 0.108157
D00153.obj,Gun,1724,5607,-0.7744356 0.9686273 -0.4269722 0.412921 -0.109726 0.103612
D00161.obj,Gun,1682,5393,-0.79135 1.0262281 -0.4356864 0.546079 -0.1512239 0.1014123
D00204.obj,Gun,1757,3421,-0.781536 1.0094 -0.608466 0.451569 -0.128401 0.1462457
D00207.obj,Gun,2059,4806,-0.48266268 1.01237 -0.4434139 0.36196044 -0.15099867 0.10381827
D00209.obj,Gun,1226,2573,-1.01113 0.681547 -0.578126 0.35909 -0.16825822 0.179591
D00239.obj,Gun,1484,4798,-0.645559 1.01275 -0.260866 0.221899 -0.0566061 0.065709
D00244.obj,Gun,2410,6040,-0.755681 1.05437 -0.426545 0.624702 -0.1665488 0.122758
D00282.obj,Gun,1417,3074,-1.08173 0.778063 -0.268859 0.456446 -0.131851 0.167787
D00368.obj,Gun,1212,2676,-0.896468 1.0028509 -0.548704 0.480884 -0.14299697 0.157207
D00425.obj,Gun,1431,3192,-0.8165246 0.9489193 -0.405542 0.48587143 -0.07600501 0.10645868
D00477.obj,Gun,1314,3574,-0.88917 0.96702 -0.142298 0.25725 -0.0692101 0.0401079
D00606.obj,Gun,1768,5531,-0.745833 1.13767 -0.3887405 0.702007 -0.2190471 0.1170864
D00802.obj,Gun,1586,5695,-0.541029 1.0134 -0.275537 0.2919357 -0.0885155 0.0630394
D00819.obj,Gun,1797,3937,-0.754944 0.9974784 -0.5854447 0.30690947 -0.13276945 0.13390553
D00826.obj,Gun,1563,3435,-0.842538 0.9762433 -0.29761186 0.2798241 -0.119141 0.120482
D00929.obj,Gun,2271,5817,-0.822144 1.02365 -0.551779 0.59367 -0.112555 0.0700482
D00972.obj,Gun,2118,4535,-1.233786 0.63358825 -0.40558636 0.5711021 -0.15608509 0.1806259
m648.obj,Gun,1213,3558,0.025 0.975 0.025 0.613562 0.025 0.128121
m649.obj,Gun,2025,5857,0.0208177 0.9750963 0.025 0.68525 0.0284447 0.1353306
m650.obj,Gun,2637,6081,0.0249846 0.9750655 0.025 0.660076 0.025 0.1582255
m651.obj,Gun,2405,6063,0.025 0.268671 0.025 0.639117 0.025 0.975
m652.obj,Gun,2020,3516,0.025 0.194431 0.025 0.704267 0.025012 0.975
m653.obj,Gun,1544,4282,0.0250028 0.975 0.025 0.466906 0.025 0.16723
m654.obj,Gun,2274,6022,0.0249983 0.975 0.025 0.555676 0.025 0.114499
m655.obj,Gun,1791,5504,0.025 0.148819 0.025 0.5578227 0.0250621 0.9750152
m656.obj,Gun,2145,4866,0.0249945 0.16808254 0.025052873 0.5756615 0.02451917 0.975033
m657.obj,Gun,2698,5519,0.025 0.230622 0.024975408 0.7468303 0.025053 0.97804487
m658.obj,Gun,2486,6057,0.0249388 0.1900122 0.025 0.617093 0.025 0.9749981
m659.obj,Gun,3153,6772,0.025 0.9739332 0.025 0.497961 0.0266056 0.1636728
m660.obj,Gun,1713,1976,0.0250298 0.1536146 0.0327892 0.5164146 0.025 0.975
m661.obj,Gun,2325,6013,0.0249736 0.975 0.025 0.151189 0.0261851 0.5478512
m662.obj,Gun,2100,5672,0.025 0.975 0.0249811 0.1578362 0.025 0.9564192
m663.obj,Gun,2259,6008,0.0249635 0.9749958 0.024999 0.1404397 0.0251174 0.558544
m664.obj,Gun,1263,2668,0.025 0.9749775 0.025 0.721188 0.025 0.199559
m665.obj,Gun,2590,5980,0.0249257 0.184942 0.025 0.6860013 0.0264253 0.9752783
m666.obj,Gun,1790,4128,0.025 0.975 0.025 0.69341975 0.025 0.267973
m667.obj,Gun,1622,5484,0.0242433 0.1128593 0.025 0.4174633 0.025 0.975
m668.obj,Gun,1282,3579,0.025 0.095224 0.025 0.307539 0.025 0.974983
m669.obj,Gun,726,2001,0.0253957 0.10005 0.025 0.1648276 0.025 0.975
m670.obj,Gun,858,2702,0.025 0.975 0.025 0.336501 0.025 0.071794
m671.obj,Gun,925,2784,0.025 0.075425 0.025117 0.237805 0.025 0.975
m672.obj,Gun,2412,4472,0.025 0.0686669 0.025 0.238619 0.0296293 0.975
m674.obj,Gun,1091,2417,0.0250815 0.0717205 0.025 0.254259 0.025004417 0.975
m675.obj,Gun,2510,4350,0.025 0.975 0.025 0.274906 0.025 0.114237
m676.obj,Gun,1341,5699,0.0248847 0.1796861 0.0258375 0.2703212 0.0257665 0.974996
m677.obj,Gun,984,2908,0.025 0.975 0.025 0.147214 0.0253277 0.0599387
m678.obj,Gun,849,2176,0.0250016 0.0662404 0.025 0.2120355 0.025 0.975
m679.obj,Gun,1419,3678,0.0250491 0.0780868 0.025 0.2430193 0.025 0.975
m680.obj,Gun,738,2624,0.0256341 0.0602325 0.0252954 0.1173502 0.025 0.9749838
m681.obj,Gun,2303,5203,0.025 0.9718753 0.025 0.0864985 0.0297187 0.284788
m682.obj,Gun,3153,8517,0.025 0.9749707 0.025 0.0904591 0.0309997 0.299665
m683.obj,Gun,2093,4948,0.025 0.190799 0.025 0.093371 0.0288685 0.9745072
m684.obj,Gun,681,1710,0.025 0.9752873 0.025 0.5203935 0.025873806 0.330532
m685.obj,Gun,2166,5949,0.025 0.1882701 0.0250001 0.337259 0.025004 0.9749831
m686.obj,Gun,2928,9457,0.0250053 0.975 0.0250036 0.1083616 0.025 0.2564823
D01006.obj,Hand,2931,5908,0.024360145 0.57629275 0.025 0.975 0.025 0.67506
D01020.obj,Hand,2872,5740,-0.391645 0.32462496 -0.7166592 0.97942305 -0.32166138 0.42087328
D01022.obj,Hand,2508,5892,0.3084 0.975 0.0249672 0.39912 0.025 0.45955
D01024.obj,Hand,2240,5886,0.025 0.795743 0.025 0.975002 0.025 0.40055
D01041.obj,Hand,2654,5971,0.0271119 0.465624 0.025 0.975 0.0252011 0.533065
D01060.obj,Hand,2651,5959,0.025 0.426691 0.0273165 0.975 0.0250285 0.525357
D01074.obj,Hand,2782,6035,0.025 0.384709 0.025 0.975 0.0249873 0.5637993
D01093.obj,Hand,2826,5648,-0.4390712 0.35791704 -0.7633744 0.98817676 -0.28248942 0.378968
D01097.obj,Hand,3000,5996,0.024915278 0.87866 0.025 0.9747516 0.025051765 0.354297
D01106.obj,Hand,2811,5834,0.0250854 0.1872742 0.0250479 0.1348442 0.025 0.9685116
D01117.obj,Hand,2944,5884,0.024943339 0.9749986 0.025 0.850934 0.025031727 0.263156
D01118.obj,Hand,2838,6080,0.025 0.5722312 0.025 0.3467157 0.025 0.975
D01153.obj,Hand,2677,5364,0.024856023 0.3547637 0.02508116 0.29359746 0.02500002 0.9751423
D01162.obj,Hand,3000,6087,0.025 0.858363 0.025 0.783293 0.025 0.975
D01170.obj,Hand,2832,6062,0.0244281 0.4897531 0.025 0.3672122 0.0249992 0.975
D01172.obj,Hand,2764,5412,0.024739988 0.35141864 0.025 0.9749974 0.024893792 0.3707908
D01193.obj,Hand,2565,5625,0.0 0.775154 0.0249684 0.3953383 0.025 0.975
D01197.obj,Hand,2715,5426,-0.52793556 0.70598805 -0.5845162 0.9913039 -0.26579306 0.368778
D01198.obj,Hand,2558,5534,0.0250269 0.2456504 0.025 0.1796046 0.0250024 0.9691502
D01200.obj,Hand,2899,5794,-0.409487 0.34555164 -0.62291247 0.982069 -0.25806335 0.348208
m323.obj,Hand,2759,5401,0.024998454 0.35141864 0.02561388 0.9749974 0.024712102 0.3707908
m324.obj,Hand,2682,5372,0.025284711 0.3547637 0.025079878 0.2935975 0.024999857 0.9751423
m325.obj,Hand,2656,5974,0.0271121 0.465624 0.025 0.975 0.0252011 0.533065
m326.obj,Hand,2655,5967,0.025 0.426691 0.0273163 0.975 0.0250285 0.525357
m327.obj,Hand,2574,5621,0.0 0.775154 0.0249684 0.3953383 0.025 0.9749999
m328.obj,Hand,2944,5884,0.024943244 0.9749986 0.025 0.850934 0.025031514 0.263156
